#Reg ID X(")    Y(")    LogAge  [Fe/H]VI        logg    E(B-V)  V       eV      VI      eVI     RA(deg) Dec(deg)
6 130537 154.88901 26.76800 9.95000 -1.90098 0.29893 0.03540 22.511 0.008 1.502 0.009 0.53671 -15.45339
6 130540 154.90700 246.55901 10.20000 -1.65733 0.86554 0.03408 23.078 0.008 1.296 0.010 0.53671 -15.39233
6 130718 156.07500 -184.32899 10.20000 -1.65733 0.51059 0.03327 22.623 0.007 1.469 0.008 0.53708 -15.51203
6 130751 156.28900 242.33800 10.30000 -1.65412 0.34146 0.03408 22.789 0.007 1.453 0.009 0.53713 -15.39350
6 130967 157.72099 121.78100 10.05000 -1.48101 0.48759 0.03462 22.539 0.007 1.487 0.009 0.53754 -15.42700
6 131053 158.30000 -193.72800 9.90000 -1.90118 0.64845 0.03327 22.675 0.006 1.451 0.007 0.53771 -15.51464
6 131156 158.95700 54.04400 9.95000 -1.90071 0.24907 0.03540 22.502 0.010 1.536 0.011 0.53788 -15.44581
6 131396 160.63800 -165.51401 10.10000 -1.73809 0.64140 0.03327 22.677 0.006 1.410 0.009 0.53838 -15.50681
6 131471 161.12900 7.93100 9.45000 -1.89411 0.65259 0.03540 22.571 0.007 1.540 0.008 0.53854 -15.45864
6 131522 161.51500 -246.82100 10.05000 -1.73256 0.76315 0.03317 22.762 0.012 1.334 0.014 0.53867 -15.52939
6 131691 162.70599 -40.36400 10.00000 -1.72997 0.94667 0.03538 22.995 0.007 1.261 0.009 0.53896 -15.47203
6 131716 162.82899 -230.20900 10.25000 -1.49840 0.57412 0.03317 22.750 0.005 1.422 0.007 0.53904 -15.52478
6 131999 164.97301 54.18100 10.00000 -1.47785 0.73899 0.03540 22.800 0.007 1.372 0.009 0.53963 -15.44578
6 132272 167.16600 26.41100 10.25000 -1.49837 0.75368 0.03540 22.974 0.009 1.338 0.011 0.54025 -15.45350
6 132497 169.03799 -159.65500 10.25000 -1.49930 0.60712 0.03327 22.793 0.012 1.412 0.015 0.54079 -15.50517
6 132683 170.52800 -3.04900 10.30000 -1.50474 0.79078 0.03538 23.049 0.008 1.325 0.012 0.54125 -15.46167
6 132862 172.01300 -372.44699 10.30000 -1.65390 0.42501 0.03195 22.826 0.004 1.396 0.006 0.54167 -15.56428
6 132927 172.63600 -171.97000 10.30000 -1.40891 0.54029 0.03327 22.804 0.004 1.451 0.007 0.54183 -15.50858
6 133350 176.50200 -31.09800 9.90000 -1.90118 0.58314 0.03538 22.593 0.007 1.493 0.008 0.54296 -15.46947
6 133399 177.01300 -56.78000 10.05000 -1.73256 0.66290 0.03538 22.639 0.006 1.380 0.008 0.54308 -15.47661
6 133632 179.32201 -94.00400 10.20000 -1.49367 0.66703 0.03490 22.838 0.007 1.379 0.009 0.54379 -15.48695
6 133796 180.93800 -766.34198 9.95000 -1.72694 0.93715 0.03262 22.932 0.018 1.263 0.019 0.54429 -15.67369
6 133800 180.97000 -218.82201 10.25000 -1.49935 0.77320 0.03327 23.005 0.008 1.339 0.010 0.54425 -15.52161
6 133925 182.40601 65.33500 10.25000 -1.49952 0.69783 0.03540 22.901 0.009 1.371 0.011 0.54467 -15.44267
6 133976 182.85699 -532.20099 10.15000 -1.74023 0.74067 0.03213 22.801 0.008 1.335 0.010 0.54483 -15.60867
6 133999 183.08600 196.88100 10.10000 -1.73598 0.79167 0.03464 22.845 0.010 1.319 0.011 0.54483 -15.40614
6 134039 183.49800 -229.68900 10.00000 -1.98134 0.81146 0.03317 22.697 0.008 1.299 0.009 0.54500 -15.52464
6 134056 183.74600 34.88000 10.10000 -1.48620 0.83322 0.03540 23.060 0.009 1.349 0.011 0.54504 -15.45114
6 134158 184.69000 -79.13500 10.30000 -1.50448 0.71356 0.03490 22.955 0.008 1.358 0.009 0.54533 -15.48281
6 134214 185.21899 153.66100 9.75000 -1.96928 0.88226 0.03464 22.625 0.014 1.273 0.015 0.54546 -15.41814
6 134254 185.57700 -208.66901 10.15000 -1.48959 0.88897 0.03327 23.090 0.009 1.288 0.012 0.54558 -15.51878
6 134334 186.47000 263.01300 10.10000 -1.40373 0.39175 0.03408 22.754 0.008 1.437 0.010 0.54579 -15.38778
6 134563 188.99100 -622.91302 10.25000 -1.75317 0.77988 0.03285 22.979 0.012 1.350 0.013 0.54658 -15.63386
6 134791 191.70000 17.45500 10.05000 -1.73261 0.69242 0.03540 22.675 0.008 1.365 0.009 0.54733 -15.45597
6 135251 196.78799 -157.22099 10.25000 -2.00323 0.66836 0.03327 22.670 0.007 1.353 0.008 0.54879 -15.50450
6 135389 198.25900 32.14000 9.90000 -1.47249 0.64731 0.03540 22.609 0.007 1.411 0.009 0.54921 -15.45189
6 135468 198.99800 525.28900 10.05000 -1.73457 0.85860 0.03218 22.937 0.008 1.315 0.012 0.54937 -15.31492
6 135597 200.57100 271.45499 9.60000 -1.64634 0.59582 0.03408 22.518 0.004 1.487 0.007 0.54988 -15.38542
6 135672 201.53101 50.57600 9.70000 -1.46531 0.79180 0.03399 22.638 0.007 1.347 0.009 0.55017 -15.44678
6 135870 203.84801 -16.47100 9.45000 -1.89411 0.65259 0.03364 22.565 0.006 1.538 0.007 0.55083 -15.46539
6 136079 206.33099 -123.05500 9.95000 -1.47524 0.88945 0.03490 22.959 0.007 1.303 0.008 0.55154 -15.49500
6 136228 208.37199 159.05200 10.15000 -2.49842 1.05526 0.03368 23.071 0.008 1.177 0.011 0.55213 -15.41664
6 136383 210.59399 -198.94600 9.95000 -1.40170 0.54271 0.03327 22.695 0.007 1.493 0.009 0.55279 -15.51608
6 136522 212.31700 138.13100 10.10000 -1.48425 0.81476 0.03413 22.984 0.011 1.324 0.013 0.55325 -15.42244
6 136584 213.01500 214.82600 10.30000 -1.75915 0.58769 0.03368 22.740 0.006 1.431 0.008 0.55346 -15.40114
6 136635 213.64700 237.19400 10.25000 -1.49957 0.77933 0.03361 23.001 0.009 1.334 0.012 0.55363 -15.39494
6 137577 227.79100 279.46201 9.80000 -1.46867 1.03486 0.03361 23.047 0.005 1.243 0.010 0.55771 -15.38319
6 137776 230.78400 61.16600 9.90000 -1.90118 0.51051 0.03399 22.509 0.007 1.529 0.009 0.55858 -15.44383
6 137783 230.84900 32.88900 10.30000 -1.40869 0.78270 0.03399 23.092 0.007 1.328 0.010 0.55862 -15.45169
6 138522 243.61501 385.39401 10.05000 -1.48250 0.85353 0.03300 23.043 0.014 1.339 0.020 0.56225 -15.35378
6 138638 245.79300 181.06700 9.60000 -1.96666 1.23836 0.03368 23.077 0.016 1.151 0.018 0.56292 -15.41053
6 138992 251.76100 517.82501 10.30000 -1.75764 0.89910 0.03215 23.081 0.011 1.255 0.014 0.56458 -15.31697
6 139430 260.87201 26.48100 10.05000 -1.98616 1.04762 0.03399 23.075 0.007 1.199 0.009 0.56725 -15.45347
6 143507 352.00400 609.57397 10.20000 -1.65468 0.47709 0.03184 23.032 0.008 1.435 0.014 0.59346 -15.29147
6 145836 409.64899 -383.54800 10.15000 -1.74021 0.63884 0.03186 22.662 0.004 1.382 0.006 0.61021 -15.56733
6 147096 440.28400 805.10901 9.90000 -3.98236 1.18060 0.03210 22.874 0.011 1.046 0.016 0.61883 -15.23717
6 147904 460.42001 -557.78998 10.10000 -1.73598 0.66713 0.03272 22.671 0.005 1.376 0.011 0.62488 -15.61572
6 150007 511.39999 360.46701 10.05000 -1.98584 0.79652 0.03331 22.707 0.007 1.304 0.011 0.63942 -15.36067
6 155105 644.87201 -297.71201 10.10000 -1.73598 0.78239 0.03104 22.817 0.008 1.319 0.012 0.67800 -15.54344
6 155143 645.84302 -275.41501 9.95000 -1.47529 0.97793 0.03101 23.072 0.009 1.261 0.014 0.67829 -15.53725
6 160058 783.55499 -406.33499 8.90000 -1.46149 1.60587 0.03101 23.054 0.014 1.044 0.020 0.71804 -15.57358
6 162579 860.58301 256.24701 9.80000 -1.46974 1.02010 0.03152 23.076 0.008 1.268 0.011 0.74004 -15.38953
